pID,trial_num,movie_ID,target_movie,frame_on,frame_off,unq_frame_id,clip_ID,mov_clip_ID,clip_duration_sec,resp_answer,reaction_time_sec,timeout,correct,mat_trial_start_sec,ttl_movie_ID,effective_movie_ID,final_time_unix,clip_end_unix,ttl_minus_final_sec,local_shift_sec,exclude,experimentPhase,trialNumber,movieID,clipID,response,reactionTimePTB,trialStartTimePTB,frameOn,frameOff,Accurate,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
572,133.0,1,1,15549,15591,1-15549-15591,264,1-264,1.4099999999999682,1,1.0415192359942012,0,0,274612.370677576,1,1,1711146857.179934,1711146858.589934,-0.1108341217041015,-0.03253125,False,recog_task,133.0,1,264,1,1.0415192359942012,274612.370677576,15549,15591,0,518.7956276176176,520.1969663763764,518796,520197,1401,1.4013387587588113,15549-15591,518796-520197,1-518796-520197,0,66,73,True
572,136.0,1,1,6292,6358,1-6292-6358,126,1-126,2.20999999933332,1,0.9155085920356214,0,0,274625.995006776,1,1,1711146870.8042634,1711146873.0142634,-0.1107034683227539,-0.0354375,False,recog_task,136.0,1,126,1,0.9155085920356214,274625.995006776,6292,6358,0,209.93389214547884,212.13599590924258,209934,212136,2202,2.202103763763745,6292-6358,209934-212136,1-209934-212136,0,67,74,True
572,138.0,1,1,61477,61505,1-61477-61505,852,1-852,0.9199999993334133,1,1.367444509989582,0,0,274632.269263215,1,1,1711146877.0785198,1711146877.99852,-0.1113698482513427,0.3769375,False,recog_task,138.0,1,852,1,1.367444509989582,274632.269263215,61477,61505,0,2051.1929255288624,2052.127151368035,2051193,2052127,934,0.9342258391725409,61477-61505,2051193-2052127,1-2051193-2052127,0,68,75,True
572,140.0,1,1,18474,18624,1-18474-18624,300,1-300,5.019999999999982,2,2.9861128719639964,0,1,274641.909357085,1,1,1711146886.7186136,1711146891.7386136,-0.1118736267089843,-0.04728125,False,recog_task,140.0,1,300,2,2.9861128719639964,274641.909357085,18474,18624,1,616.3888626026027,621.3936438838839,616389,621394,5005,5.004781281281225,18474-18624,616389-621394,1-616389-621394,1,69,35,True
572,142.0,1,1,35788,35869,1-35788-35869,492,1-492,2.699999999333386,2,1.611337424023077,0,1,274654.956708268,1,1,1711146899.7659647,1711146902.4659648,-0.1123847961425781,-0.040375,False,recog_task,142.0,1,492,2,1.611337424023077,274654.956708268,35788,35869,1,1194.07408329663,1196.776665188522,1194074,1196777,2703,2.702581891891896,35788-35869,1194074-1196777,1-1194074-1196777,1,70,36,True
572,144.0,1,1,61669,61731,1-61669-61731,857,1-857,2.069999999333504,2,1.1323284010286443,0,1,274663.128214176,1,1,1711146907.937471,1711146910.0074706,-0.1126706600189209,-0.0270625,False,recog_task,144.0,1,857,2,1.1323284010286443,274663.128214176,61669,61731,1,2057.5990455689025,2059.667688498498,2057599,2059668,2069,2.068642929595626,61669-61731,2057599-2059668,1-2057599-2059668,1,71,37,True
572,145.0,1,1,2724,2778,1-2724-2778,53,1-53,1.7999999999999972,2,1.0580344540067017,0,1,274667.01684188,1,1,1711146911.8260984,1711146913.6260984,-0.1132683753967285,-0.0084375,False,recog_task,145.0,1,53,2,1.0580344540067017,274667.01684188,2724,2778,1,90.88682806806808,92.68854932932933,90887,92689,1802,1.8017212612612497,2724-2778,90887-92689,1-90887-92689,1,72,38,True
572,146.0,1,1,25229,25288,1-25229-25288,368,1-368,1.9899999996666795,2,1.042214941000566,0,1,274670.592533233,1,1,1711146915.3702157,1711146917.3602157,-0.0810756683349609,-0.04134375,False,recog_task,146.0,1,368,2,1.042214941000566,274670.592533233,25229,25288,1,841.7708463029696,843.7393936069403,841771,843739,1968,1.9685473039706949,25229-25288,841771-843739,1-841771-843739,1,73,39,True
572,148.0,1,1,54964,55114,1-54964-55114,758,1-758,4.99999999933334,2,0.933418482018169,0,1,274677.069382849,1,1,1711146921.8786397,1711146926.8786397,-0.1125094890594482,-0.02946875,False,recog_task,148.0,1,758,2,0.933418482018169,274677.069382849,54964,55114,1,1833.885322295629,1838.8901035769102,1833885,1838890,5005,5.004781281281112,54964-55114,1833885-1838890,1-1833885-1838890,1,74,40,True
572,150.0,1,1,53217,53241,1-53217-53241,733,1-733,0.7999999999999545,2,2.723705212003551,0,1,274686.565759967,1,1,1711146931.3750165,1711146932.1750164,-0.1135764122009277,-0.21209375,False,recog_task,150.0,1,733,2,2.723705212003551,274686.565759967,53217,53241,1,1775.596302972973,1776.3970679779782,1775596,1776397,801,0.8007650050051325,53217-53241,1775596-1776397,1-1775596-1776397,1,75,41,True
