pID,trial_num,movie_ID,target_movie,frame_on,frame_off,unq_frame_id,clip_ID,mov_clip_ID,clip_duration_sec,resp_answer,reaction_time_sec,timeout,correct,mat_trial_start_sec,ttl_movie_ID,effective_movie_ID,final_time_unix,clip_end_unix,ttl_minus_final_sec,local_shift_sec,exclude,experimentPhase,trialNumber,movieID,clipID,response,reactionTimePTB,trialStartTimePTB,frameOn,frameOff,Accurate,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
576,126.0,1,1,44969,45043,1-44969-45043,600,1-600,2.45743749966664,2,1.5798945426940918,0,1,1726544504.8707285,1,1,1726519322.1216452,1726519324.5790827,-0.0722053050994873,-0.0270625,False,recog_task,126.0,1,600,2,1.5798945426940918,1726544504.8707285,44969,45043,1,1501.9300892559224,1504.4016324657991,1501930,1504402,2472,2.4715432098766996,44969-45043,1501930-1504402,1-1501930-1504402,1,65,46,True
576,129.0,1,1,6862,6934,1-6862-6934,133,1-133,2.3959062493333363,2,2.9913814067840576,0,1,1726544518.2445157,1,1,1726519335.501778,1726519337.8976843,-0.0784380435943603,-0.03021875,False,recog_task,129.0,1,133,2,2.9913814067840576,1726544518.2445157,6862,6934,1,229.18553386720052,231.59027861194525,229186,231590,2404,2.4047447447447325,6862-6934,229186-231590,1-229186-231590,1,66,47,True
576,134.0,1,1,48037,48120,1-48037-48120,650,1-650,2.7732812493334222,2,1.4283661842346191,0,1,1726544541.589312,1,1,1726519358.852975,1726519361.6262562,-0.0849249362945556,-0.0143125,False,recog_task,134.0,1,650,2,1.4283661842346191,1726544541.589312,48037,48120,1,1604.3989347681013,1607.171071071071,1604399,1607171,2772,2.772136302969784,48037-48120,1604399-1607171,1-1604399-1607171,1,67,48,True
576,135.0,1,1,71634,71724,1-71634-71724,981,1-981,3.012562500000058,2,0.807675838470459,0,1,1726544546.4859908,1,1,1726519363.7432532,1726519366.7558155,-0.078423261642456,-0.02821875,False,recog_task,135.0,1,981,2,0.807675838470459,1726544546.4859908,71634,71724,1,2392.5206256256256,2395.5265565565564,2392521,2395527,3006,3.0059309309308446,71634-71724,2392521-2395527,1-2392521-2395527,1,68,49,True
576,137.0,1,1,31105,31191,1-31105-31191,444,1-444,2.862874998333382,1,1.6384711265563965,0,0,1726544554.459523,1,1,1726519371.7070005,1726519374.5698752,-0.068580150604248,-0.0305,False,recog_task,137.0,1,444,1,1.6384711265563965,1726544554.459523,31105,31191,0,1038.8831289622958,1041.755462962963,1038883,1041755,2872,2.8723340006672515,31105-31191,1038883-1041755,1-1038883-1041755,0,69,73,True
576,140.0,1,1,46659,46719,1-46659-46719,634,1-634,1.9960625000001075,2,1.3469159603118896,0,1,1726544567.980598,1,1,1726519385.2378604,1726519387.233923,-0.0782904624938964,-0.027,False,recog_task,140.0,1,634,2,1.3469159603118896,1726544567.980598,46659,46719,1,1558.3747922922923,1560.3787462462462,1558375,1560379,2004,2.0039539539538964,46659-46719,1558375-1560379,1-1558375-1560379,1,70,50,True
576,144.0,1,1,17581,17668,1-17581-17668,290,1-290,2.8958437493332667,1,0.8904116153717041,0,0,1726544583.0885458,1,1,1726519400.343614,1726519403.2394578,-0.0760440826416015,-0.02290625,False,recog_task,144.0,1,290,1,0.8904116153717041,1726544583.0885458,17581,17668,0,587.1919077410744,590.0976409743076,587192,590098,2906,2.9057332332332635,17581-17668,587192-590098,1-587192-590098,0,71,74,True
576,145.0,1,1,60105,60147,1-60105-60147,833,1-833,1.396624999999858,1,0.765270471572876,0,0,1726544587.5492322,1,1,1726519404.8064947,1726519406.2031198,-0.0783946514129638,-0.3890625,False,recog_task,145.0,1,833,1,0.765270471572876,1726544587.5492322,60105,60147,0,2007.4608733733735,2008.863641141141,2007461,2008864,1403,1.4027677677675001,60105-60147,2007461-2008864,1-2007461-2008864,0,72,75,True
576,147.0,1,1,39475,39565,1-39475-39565,535,1-535,2.995749999333384,2,1.3569934368133545,0,1,1726544593.3823552,1,1,1726519410.6396177,1726519413.6353676,-0.0783677101135253,-0.02909375,False,recog_task,147.0,1,535,2,1.3569934368133545,1726544593.3823552,39475,39565,1,1318.4347055388723,1321.4406364698032,1318435,1321441,3006,3.0059309309308446,39475-39565,1318435-1321441,1-1318435-1321441,1,73,51,True
576,149.0,1,1,35788,35869,1-35788-35869,492,1-492,2.695374999333353,2,1.4909687042236328,0,1,1726544603.7303228,1,1,1726519420.9800436,1726519423.6754186,-0.0706737041473388,-0.02825,False,recog_task,149.0,1,492,2,1.4909687042236328,1726544603.7303228,35788,35869,1,1195.2917350684017,1197.9970729062395,1195292,1197997,2705,2.70533783783776,35788-35869,1195292-1197997,1-1195292-1197997,1,74,52,True
576,150.0,1,1,25229,25288,1-25229-25288,368,1-368,1.9620937496666784,2,1.2020134925842283,0,1,1726544608.5890312,1,1,1726519425.8376665,1726519427.7997603,-0.069676399230957,-0.02934375,False,recog_task,150.0,1,368,2,1.2020134925842283,1726544608.5890312,25229,25288,1,842.6292384050716,844.5997931264598,842629,844600,1971,1.9705547213881118,25229-25288,842629-844600,1-842629-844600,1,75,53,True
